x
0.000000000000000 1.000000000000000
1 1.000000000000000 225.0000000000000
2 0.000000000000000 48.00000000000000
3 40.90000000000000 350.8000000000000
4 31.20000000000000 350.9000000000000
5 47.40000000000000 349.2000000000000
6 0.000000000000000 20.00000000000000
7 0.000000000000000 9.000000000000000
8 0.000000000000000 1.000000000000000
9 0.000000000000000 1.000000000000000
10 42.00000000000000 165.0000000000000
11 6.950000000000000 59.64000000000000
12 46.00000000000000 168.0000000000000
13 2.650000000000000 29.83000000000000
14 42.00000000000000 153.0000000000000
15 2.130000000000000 15.71000000000000
16 0.000000000000000 20.00000000000000
17 0.000000000000000 5.400000000000000
